commercial_id,title,transcription,log_prob
VpjQryoNRnI.s5,mensile Ciak,"Csak, éne dikola!",-0.9747475844163161
Vthfoh39mSk,Barilla Spot Traslochi - 2003,Балальny Валерий Савин Валерий Савин Валерий Савин Валерий Савин Валерий Савин Валерий Савин Валерий Савин Валерий Савин Валерий Савин Валерий Савин Валерий Савин Валерий Савин Валерий Савин Валерий Савин Валерий Савин,-4.2047688620431085
-Vuo-14jugY,Spot Pubblicita Orologi Breil   Canale5 2011,Music Breil Atmosphere,-0.7216544584794478
Vw-1JhZ1GFY,PlayStation 2 - Eye Toy Play 2 - Spot TV Italia (2004),PlayStation 2 standard,-3.5380805333455405
vwIbKe6yNzw.s10,videocamera Philips Explorer,Nuove videocamere Philips Explorer. Captura la pentura.,-0.6042929376874652
v-yW4d48EKw.s6,acqua Fabia,"Nè, né, né, poi, col metodo Fabia se informa anche tu Fabia e se informa anche tu",-0.4533156156539917
W2w9_gcvs5I.s17,collant Golden Lady,"Golden Lady, grazie.",-0.9187464184231229
W346qOXgozA.s16,birra Ceres,Czaj Czaj,-0.7397690614064535
W346qOXgozA.s32,Ideal Standard,Ideal Standard La casa si giudica dal bagno.,-0.624351978302002
W346qOXgozA.s6,Vigorsol Perfetti,"15, 21, 37, 25 Nooo! No, no, no, no, no, no! No!",-0.9104932438243519
w4N5GPP1O7c,Ringo spot 2023,"Please, te cadro, prendimi Solo sei sempre il mio conno Mi fidavo di te solo Mi manderei tutto come se fosse un gioco ma nulla è fra Lei vuole fermi e me ne dici tutta la testa Indiche tutta la testa Lei è uguale mia perché so ciò che le resta Pensa che cosa fa sempre non fa cosa senza Io la voglio ma non so che avrei do se mi pliego Appure questa becca me lo fa pensare Please, te cadro, prendimi Solo sei sempre il mio conno Ringo UNIQ Together",-0.5945566214767157
Wb_1VklNo6Y,Zaini Winx spot 2016,Zaini Winx spot 2016,-0.6409873008728028
WB8XHkhpJ6s.s10,fette biscottate Granfetta Buitoni,"Ciao Ciccio Hello L'ho aspettata tutta la notte A te la lezzi Perchè no? No grazie Guarda guarda la testa l'altra Ti diciamo che tu sei fiscato con il mio agio Hm? Però puoi stare benissimo anche col burro con la vanellata E' un'ottima bastione Siamo dici Mi vedo una bella canna Fette biscottate di tu? Il lato buono del mattino Buitoni, guardami a tavola",-0.7424128141334588
WB8XHkhpJ6s.s4,Monete del Mondo Fabbri Editori,Monete del Mondo Fabbri Editori,-0.8677480816841125
WB8XHkhpJ6s.s8,acqua San Benedetto,acqua minerale naturale San Benedetto,-0.5097845250909979
wFQ4kcfSaXE,Acqua Vitasnella - Il nuovo spot 2014,"Acqua Vitasnella, l'Aqua? Que l'Aqua élimine",-0.5953911463419597
wGzyuRo4Jkk,"Nuovo spot Gran Pavesi 2023 ""Come fai a dire di no?""","Ah, le sfoglie! NOOOOO! Anche a me! Che bello condividere le sfoglie! Cotte al forno, super croccanti! Sfoglie Gran Pavesi! Come fai a dire di no?",-0.32353175027029857
wj6VRAwxhhk,Fiat Stilo Spot 2001 (PUB ITA),Fiat Stilo Spot 2001 What's that? Fiat Stilo is dedicating another weekend to you. Come and try it out!,-0.9623615476820204
WOLMDjdypnE,13 Prodotto Wudy 2004,Stereo Quando porti in tavola Wudy Aya è sempre una festa. Wudy Aya porta in tavola la fantasia. Sottotitoli creati dalla comunità Amara.org,-0.8964539552346255
WPvL56YMb3c.s16,Burghy,پی Danny elly,-4.2276451110839846
WPvL56YMb3c.s42,"album ""Bocelli"" - Andrea Bocelli","Andrea Bocelli, il suo nuovo grande album, del",-0.8243699669837952
WPvL56YMb3c.s60,Volvo 460,"della vita. Qual è quella dell'antipatico? La sai? No dai racconta. Un tizio va dallo psicanalista e dice ho un problema sono antipatico a tutti, i parenti mi evitano, i conoscenti per strada fingono di non vedermi, saprebbe dirmi perché vecchio cetrullo? Ma chi te la fa? L'ho inventato io.",-0.3000350870111937
WuwOzhh796Y.s32,acqua Lete,acqua Lete la vera amica del benedetto,-0.3538529872894287
WuwOzhh796Y.s44,Mercedes-Benz Classe C,"La potenza incontra l'eleganza. Da oggi in edizione First, da 29.900 euro anche station wagon. Entrate in grande stile nel mondo Mercedes-Benz.",-0.34478994210561115
WuwOzhh796Y.s72,personalizzazione tariffe Vodafone (♪ Musica: Feeling better - Malika Ayane ♪),"Bi Robbie – Button a colorandola come più ci piace. Con Vodafone oggi puoi decidere tu come personalizzare la tua tariffa, scegliendo tra tante opzioni. Scopri quella più giusta per te. Chiedi a Vodafone. Chiama il 190. E tu, di che colore sei?",-5.413549211290148
WuwOzhh796Y.s9,Alitalia,"Only you can make this world seem right Only you can make the darkness bright Only you, only you and you alone",-0.26641686757405597
wW_9fW1bFn0,Melania - Primavera / Estate 2017 - Spot TV,Laughter,-2.952415943145752
WZBbP7kq10U.s30,"compilation ""Questa è la storia"" - Gianni Morandi",In due compaddisque,-0.8128545019361708
WZBbP7kq10U.s52,Lancia Dedra SW,Abbiamo disegnato una nuova emozione. Lancia Dedra SW da 90 a 139 cavalli. Airbag di serie. Versione a trazione integrale. Nuova lei. Nuova ogni Lancia Dedra. Partire con loro è già un punto d'arrivo.,-0.2850040955977006
WZiVS4P0GqI,MomentAct Molli - Molly a Roma,"Molly! Cos'hai? Headache, mal di testa. No problem, Molly. C'ho le capsule. Puoi provare MomentCapsule Molli. Più male, puoi provare MomentAct. Capsule Molli. Dentro il liquido si assorbe in fretta. Mal di testa è questione di moment. E quando si fa sentire di più puoi provare MomentAct. Mario, guarda! Molly! Sono medicinali a base di ibuprofenne che possono avere effetti indesiderati anche gravi. Sottotitoli creati dalla comunità Amara.org",-0.17020820023177505
WzOuKSAKKqE,pubblicità OPEL ASTRA automobile - spot 2005 - ITALIA 1 Mediaset,ASTRA STATION WAGON,-0.7171435789628462
X_ip8zUK06Y,PlayStation 3 - Grand Theft Auto V [GTA V] - Spot TV Italia (2013),Peghi 18,-0.8842071805681501
X3gaW0_zN7c,"Elah Dufour, ecco il nuovo spot di Crema Novi","Ma... tengano da lontano? No! Ma non si mangia solo sul pane? No! Buongiorno! Carla, quindi non contiene grassi diversi da... No! Crema Novi, con il 45% di nocciole e pochi altri ingredienti, perché le cose migliori sono buone così, semplici! Oh! Guardate! Provala no? E Novi!",-0.6245016440367087
X9Fez-VXVF8.s3,jeans 501 Levi's,Beef Heaven Thanks for watching!,-4.849839401245117
xdJ5SEQ3OM8.s14,Nokia serie 7200,"Music Ah, it's lovely.",-2.5861297607421876
xdJ5SEQ3OM8.s17,Citrosodina Roche,"Con Citrosodina lo stomaco ritrova il proprio benessere. Citrosodina per lo stomaco il giusto equilibrio, da oggi anche in bustine. E' un medicinale, leggera attentamente il foglio illustrativo se il sintomo persiste, consultare il medico.",-0.2659337156910007
xdJ5SEQ3OM8.s18,BMW Serie 5,Thanks for watching.,-1.790898050580706
xdJ5SEQ3OM8.s7,Jaegermeister,,
XEaq54K-tPI,Anuncio Suzuki Baleno 2016,Thanks for watching!,-0.9296546663556781
Xf6GIrVAs74.s12,salumi Citterio,Da oltre 100 anni Citterio è una buona fetta di vita italiana,-0.26376841285011987
xGOHI-1uxeg,Spot Vodafone. Con Francesco Facchinetti e Ilary Blasi (2009),Chiedi a Vodafone. Chiamai 190. E tu di che colore sei?,-0.3213792730260778
XiQ9rg1QJ1E,Riso Flora spot pubblicità 2022,"Riso di Flora Trovare un riso fonte di rame, fosforo, vitamine B1 e B3 con basso indice glicemico non è tanto complicato. Basta scegliere Flora. Flora. Il riso del benessere. Riso di Flora",-0.2823676279146377
xIU-jbamPA8.s2,Biocombat Transformers Gig,Biocombat Transformers,-0.6088345845540365
xIU-jbamPA8.s26,zaini e materiale scolastico da Upim,è ora di giocare,-0.5200536847114563
xIU-jbamPA8.s35,"corsi di lingue ""per te"" DeAgostini",inglese francese tedesco spagnolo corsi di lingue DeAgostini gli unici con i testi di controllo anche su floppy i dizionari la nuova grammatica e un esperto in linea a tua disposizione per viaggiare studiare lavorare divertirsi corsi di lingue DeAgostini è inedicola il primo fascicolo la cassetta audioattiva la prima parte dei dizionari e della grammatica a sole mille lire e vinci viaggi turisalla corsi di lingue DeAgostini i più venduti del mondo,-0.15597311884379214
xpTrL47Ma20,LANCIA YPSILON PRIMO SPOT 2003,LANCIA YPSILON PRIMO SPOT 2003 LANCIA YPSILON PRIMO SPOT 2003 LANCIA YPSILON PRIMO SPOT 2003,-0.5700328826904297
xT_IWADYg_c.s3,China Martini (con Ugo Tognazzi),"Sottotitoli creati dalla comunità Amara.org Amara come la verità. Dolce come una lusinga. Amara come una constatazione. Non lo conoscessi, è un bravo ragazzo, ma sbaglia. Vi assicuro, China Martini è dolce. Ti ho sentito, sai? Se parli a bassa voce vuol dire che non sei convinto. Non c'è dubbio, è Amara. Rimango dalla mia opinione. Dolce è Amara. Dolce. Amara. Dolce. Amara. China Martini. Elisir di Veracina Calissaia. L'equilibrio. Dolce Amara.",-0.48239747215719786
xT_IWADYg_c.s5,rasoi Gillette Contour,"Gillette Contour con la tua testina, a sequentare il tuo profilo. Gillette Contour una rasatura perfetta, sotto ogni profilo.",-0.4756245308734001
xyOHNAEIi4c,"Cedrata Tassoni, ecco il nuovo spot pubblicitario","Cedrata Tassoni, ecco el nuevo spot pubblicitario",-0.46123833656311036
y0UNmgf4Btc,Pubblicità Anni 2000 - Chante Clair Sgrassatore Universale 2001,"Dov'è il mio sgrassatore Chante Clair? Ma dov'è il mio sgrassatore Chante Clair? Dov'è il mio sgrassatore Chante Clair? Non so, il mio è finito! Chante Clair, lo sgrassatore. Via lo sporco, torna il buon umore.",-0.3275436338831167
y1cl5QvwErE,Nuovo spot Opel Mokka 2021,,
yA_yq1KpQck.s9,servizio telefonico a pagamento Funny Box,1 4 4 1 1 4 4 6 9 Funny Box Funny Box La festa 24 ore su 24 Funny Box in diretta con la gente più simpatica di data Funny Box Funny Box 1 4 4 1 1 4 4 6 9,-0.3233800338486494
YacH_Qk_vqY.s12,detergente intimo Lines Lei,"Igiene intima? Io non ho dubbi. Lines Lei. Lines Lei detergente intimo. Oggi è ancora più delicato, perché ha una nuova formulazione a pH fisiologico, testata clinicamente. Igiene intima? Io non ho dubbi. Lines Lei.",-0.21258679242201253
yE0gW4vVrDo,"Xiaomi celebra l'arrivo di 13T Series con lo spot ""Il capolavoro in ogni storia""",구독과 좋아요는 큰힘이 됩니다.,-0.8859439996572641
YGrtC4NGjB4,Fiat 500X Viagra spot Super bowl 2015,amore subito nuova fiat 500x più grande più potente e sempre pronta all'azione il crossover fiat disegnato progettato e costruito in italia prova la sabato e domenica,-0.4394175112247467
YGUT2I_O5Ck.s1,Alpitour,La esperienza incendia alpitour,-0.8309826850891113
YHtUC_QCxfw,Roberto Cavalli Paradiso profumo spot 2015,Roberto Cavalli Paradiso il nuovo profumo Roberto Cavalli paradiso profumo,-0.38726605687822613
YIMcu_hYAJs.s20,acqua S.Pellegrino,La fonte è off. La televisione è off. Ok ragazzi. Quindi dove c'è la S.Pellegrino? Lo prendo. Che gioco? E' andata in mondo.,-0.8233175886438248
yKznVJ_HV7w,Audi A7sportback - spot 2010,"Un foglio bianco, la massima forma di ispirazione per creare qualcosa di completamente nuovo. Nuova Audi A7 Sportback Sottotitoli e revisione a cura di QTSS",-0.2361255373273577
YLaMysOpcvk.s1,Baileys,Always looking for the interesis of your mind – Master JeGoULT Baileys Baelish Original Irish Cream. Irresistible.,-4.595020446777344
YLaMysOpcvk.s5,Campari Soda,Campari Soda Campari Soda Psychharboratica commerciale Tantooten Magni e vas Elektro Pan weight In tak Ancuni He Taktaka Campari Soda A scene Sì!,-0.8852372169494629
YPoS3PLIUhI,"ADV POMPEA  - ""Donna sull'orlo di una crisi di nervi"" - 2000","POMPEA                                                                                                                                                                                                                            SERVE I kon k 잘 vocale Absolvent startup therapy rehabil준 추천 Yup ala normal Serve un calmante? Pompea calze intimo Non strappa, non stringe, non stressa",-0.13068322075737848
YqnjlC1_xhU,Buoni Dentro - I nuovi oli Coop,"Figaro Ad Volvo The extra virgin olive oil from Cop is good inside, like our decision, from 100% Italian olives and from controlled filet. Try them, they are also good in price. Are you the Cop?",-4.695098453097874
yRSmXLGXu6s.s11,Daygum Protex Perfetti,Mi scusate Mi scusa Jack!,-0.9890090227127075
yRSmXLGXu6s.s21,birra Nastro Azzurro,"Hey mate, ques'i Italian party? Nastro Azzurro, c'è più gusto essere italiani",-0.7390320460001628
yRSmXLGXu6s.s56,Coca Cola Light,Coca Cola Light senza calorie Coca Cola Light senza calorie,-0.9267094135284424
yRSmXLGXu6s.s59,"album ""Hard Candy"" - Madonna",Hard Candy il nuovo album di Viva!,-0.7063685258229574
yRSmXLGXu6s.s60,Tantum Verde Angelini,"Madonna Quando la gola è sensibile agli sbalzi di temperatura, versa e gargarizza Tantum Verde agisce dove serve e lascia in bocca la freschezza. Ciao Boccasana! Con Tantum Verde siamo tutti Boccasana, non solo d'inverno, è un medicinale! Le legge alle tentamente il foglio illustrato.",-0.3221073532104492
yRSmXLGXu6s.s88,"album ""Hard candy"" - Madonna",Hard candy il nuovo album,-0.5613825917243958
yRSmXLGXu6s.s9,Campari,Campari Red Passion,-0.9793759073529925
YRt3ta6EX_Q,PSP - Disney•Pixar Cars 2 - Spot TV Italia (2011),"Salta al volante di Cars 2 per affrontare elettrizzanti avventure di spionaggio insieme a Saetta, McQueen e Crichetto. Guida le macchine più veloci del mondo. Metti alla prova le tue abilità di guida. Affronta incredibili missioni. Sfida i tuoi avversari in avvincenti corse in giro per il mondo. Se ti è piaciuto il film, gioca con Cars 2. Disponibile ora su PSP a un prezzo incredibile. Sottotitoli creati dalla comunità Amara.org",-0.12587431498936244
YS92UYnFEtI,Nuovo spot sky - Dicembre 2016,Dome of the Dead Dome of the Dead Dome of the Dead Dome of the Dead Dome of the Dead,-0.680966410143622
YTkNxA0z27Y,Spot Sky Matrimonio 2004,Spot Sky Matrimonio 2014 Sky Matrimonio 2014 Sky Matrimonio 2014 Expand your knowledge. Only Sky will always surprise you.,-0.8274172782897949
YtLOkayH1to,SPOT FIAT DOBLÒ 2001 (Con la Nazionale Giamaicana di Bob),"Stop your messin' around Better think of your future Time is straight and right out Creating problems in town Ah, Rudy A message to you, Rudy A message to you",-0.4607728675559715
ywE5Th9QaME,Spot Champion Spring Summer 2008,"Right now, Let us vote. If the game plan works. Visit pointing sync.co.uk pointing sync.co.uk Anyone watching this, please vote.",-3.4936391657049004
YWgVovJ5dSM.s10,Ford Fiesta,Cecilli Fiesta del New Ford Anche sabato e domenica,-0.9578174444345328
YWgVovJ5dSM.s15,Ferrero Rondnoir,"Nascita Ferrero Rondnoir Nasce Ferrero Rondnoir, una sinfonia di sensazioni intorno ad una perla di cioccolato fondente. Ferrero Rondnoir, una perla mille piaceri.",-0.3354631847805447
YWgVovJ5dSM.s21,Jaegermeister,"E a Jaegermeister, cê sempre tem um porquê.",-0.7926612151296515
YWgVovJ5dSM.s22,Audi A6,वाज़रू � such a!?,-2.717135934268727
ywwBlji62dM,"Sanremo 2024, lo spot di L Oréal Paris con Elodie","Tu vali Tu vali Sono due parole che lasciano il segno che ti fanno sentire in grado di fare qualsiasi cosa Non è facile puntare su di sé La paura di fallire è stata un'infaticabile compagna di viaggio ma la musica mi ha salvato e mi ha insegnato il coraggio di provarci sfidando me stessa Tu vali Tu vali Ho continuato a ripeterlo e poi ho capito che queste parole potevano lasciare un segno anche negli altri soprattutto che aveva bisogno di sapere che non era solo che anche lui o lei o loro erano importanti che la loro voce meritava di essere ascoltata così gli ho prestato la mia Sì, sono due parole che lasciano proprio il segno e allora un segno lasciamo Sottotitoli creati dalla comunità Amara.org",-0.15221474851880754
yY9Han22W4w,Nuovo DS 7 spot pubblicità 2022,"Un viaggio è come una pagina bianca. Il bello non è conoscere la destinazione, ma scoprire ciò che ti fa andare avanti. Nuovo DS 7, un viaggio nella raffinatezza. Scopri la gamma DS 7, disponibile anche Plug-in Hybrid. Vieni a provarla in tutti i DS Stores. www.nuovo-ds-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-",-0.16139415002638294
yyqj4ii-BU0,Spot _ Giochi Omnitel Vodafone (2002),Sottotitoli creati dalla comunità Amara.org Sottotitoli creati dalla comunità Amara.org,-0.37624387180103974
YYWPtIakWJI.s1,abbigliamento uomo Facis,Quando la vita ti sta bene addosso Facis. Piace agli uomini,-0.4566805912898137
YYWPtIakWJI.s15,seghe circolari BKV,BKV BKV Dove parti? Kunta,-0.6126924242292132
yzg1TCR4O4I.s10,settimanale Teen,mi piace mi piace mi piace mi piace mi piace mi piace mi piace mi piace mi piace mi piace ti piace a te ti piace a teen ogni venerdì ne dicono super teen settimanale delle ragazze contiene solo ciò che piace a te,-0.3853612263997396
yzg1TCR4O4I.s15,Citroen AX,Lasciateli sedurre dalla nuova gamma Citroen AX. AX oggi è piena di sorprese. Citroen AX,-0.2670063203380954
yzg1TCR4O4I.s3,"album ""Il viaggio"" - Fabrizio De Andrè - Phonogram",G major homemade,-5.112537384033203
Z_MOj5N_FTk,Spot Natale 2009 Conad,Anche quest'anno è già Natale Natale essere meno soli Scegliere il bene non è il male Vivere insieme Sennò che è Natale Sennò che è Natale Che Natale è Sennò che è Natale,-0.5945972662705642
z_okdMn6Bwk,2003 - SPOT Ravensburger Memory Cuccioli,eccoci alla grande finale del torneo di memory i due giocatori sono concentratissimi inizia il signor tomaso gira una carta poi l'altra ma no è quella sbagliata che occasione per il piccolo matteo ecco chi gira con sicurezza altre due carte incredibile il pubblico è in delirio la gara continua il tico e alle stelle e adesso si si ancora un altro punto è inarrestabile è una vera bomba il signor tomaso è stracciato vince il piccolo matteo con memory i più piccoli diventano i più grandi,-0.21265276740579045
Z28KQYxFOMw.s6,Vespa Peg Giochi,Vespa Pag Giochi Vespa è una grande idea per gli amici,-0.7593532042069868
z4jcHzKdzfs,Spot Alfa Romeo 147 Blackline 2006,Sottotitoli creati dalla comunità Amara.org Pena tasso zero e supervalutazione dell'usato,-0.3773060125463149
